Year,Month,Passengers,Airport Name
2013,3,433378,"- Austin, TX: Austin - Bergstrom International"
2013,4,384293,"- Austin, TX: Austin - Bergstrom International"
2013,5,429577,"- Austin, TX: Austin - Bergstrom International"
2013,6,428239,"- Austin, TX: Austin - Bergstrom International"
2013,7,443767,"- Austin, TX: Austin - Bergstrom International"
2013,8,434911,"- Austin, TX: Austin - Bergstrom International"
2013,9,395455,"- Austin, TX: Austin - Bergstrom International"
2013,10,431426,"- Austin, TX: Austin - Bergstrom International"
2013,11,407234,"- Austin, TX: Austin - Bergstrom International"
2013,12,421766,"- Austin, TX: Austin - Bergstrom International"
2014,1,362186,"- Austin, TX: Austin - Bergstrom International"
2014,2,344456,"- Austin, TX: Austin - Bergstrom International"
2014,3,459472,"- Austin, TX: Austin - Bergstrom International"
2014,4,415306,"- Austin, TX: Austin - Bergstrom International"
2014,5,440911,"- Austin, TX: Austin - Bergstrom International"
2014,6,452061,"- Austin, TX: Austin - Bergstrom International"
2014,7,489081,"- Austin, TX: Austin - Bergstrom International"
2014,8,465286,"- Austin, TX: Austin - Bergstrom International"
2014,9,420183,"- Austin, TX: Austin - Bergstrom International"
2014,10,479549,"- Austin, TX: Austin - Bergstrom International"
2014,11,425199,"- Austin, TX: Austin - Bergstrom International"
2014,12,440245,"- Austin, TX: Austin - Bergstrom International"
2015,1,382800,"- Austin, TX: Austin - Bergstrom International"
2015,2,363251,"- Austin, TX: Austin - Bergstrom International"
2015,3,493202,"- Austin, TX: Austin - Bergstrom International"
2015,4,456181,"- Austin, TX: Austin - Bergstrom International"
2015,5,487479,"- Austin, TX: Austin - Bergstrom International"
2015,6,514362,"- Austin, TX: Austin - Bergstrom International"
2015,7,561694,"- Austin, TX: Austin - Bergstrom International"
2015,8,532489,"- Austin, TX: Austin - Bergstrom International"
2015,9,473426,"- Austin, TX: Austin - Bergstrom International"
2015,10,514471,"- Austin, TX: Austin - Bergstrom International"
2015,11,489559,"- Austin, TX: Austin - Bergstrom International"
2015,12,483742,"- Austin, TX: Austin - Bergstrom International"
2016,1,432174,"- Austin, TX: Austin - Bergstrom International"
2016,2,412804,"- Austin, TX: Austin - Bergstrom International"
2016,3,527259,"- Austin, TX: Austin - Bergstrom International"
2016,4,495272,"- Austin, TX: Austin - Bergstrom International"
2016,5,519163,"- Austin, TX: Austin - Bergstrom International"
2016,6,539930,"- Austin, TX: Austin - Bergstrom International"
2016,7,551544,"- Austin, TX: Austin - Bergstrom International"
2016,8,529892,"- Austin, TX: Austin - Bergstrom International"
2016,9,502294,"- Austin, TX: Austin - Bergstrom International"
2016,10,538146,"- Austin, TX: Austin - Bergstrom International"
2016,11,521757,"- Austin, TX: Austin - Bergstrom International"
2016,12,497848,"- Austin, TX: Austin - Bergstrom International"
2017,1,455322,"- Austin, TX: Austin - Bergstrom International"
2017,2,432192,"- Austin, TX: Austin - Bergstrom International"
2017,3,571445,"- Austin, TX: Austin - Bergstrom International"
2017,4,542473,"- Austin, TX: Austin - Bergstrom International"
2017,5,592941,"- Austin, TX: Austin - Bergstrom International"
2017,6,611417,"- Austin, TX: Austin - Bergstrom International"
2017,7,638057,"- Austin, TX: Austin - Bergstrom International"
2017,8,606252,"- Austin, TX: Austin - Bergstrom International"
2017,9,539574,"- Austin, TX: Austin - Bergstrom International"
2017,10,622913,"- Austin, TX: Austin - Bergstrom International"
2017,11,598708,"- Austin, TX: Austin - Bergstrom International"
2017,12,568053,"- Austin, TX: Austin - Bergstrom International"
2018,1,513813,"- Austin, TX: Austin - Bergstrom International"
2018,2,487241,"- Austin, TX: Austin - Bergstrom International"
2018,3,652677,"- Austin, TX: Austin - Bergstrom International"
2018,4,630634,"- Austin, TX: Austin - Bergstrom International"
2018,5,674371,"- Austin, TX: Austin - Bergstrom International"
2018,6,703662,"- Austin, TX: Austin - Bergstrom International"
2018,7,733154,"- Austin, TX: Austin - Bergstrom International"
2018,8,699352,"- Austin, TX: Austin - Bergstrom International"
2018,9,604095,"- Austin, TX: Austin - Bergstrom International"
2018,10,703903,"- Austin, TX: Austin - Bergstrom International"
2018,11,665933,"- Austin, TX: Austin - Bergstrom International"
2018,12,601873,"- Austin, TX: Austin - Bergstrom International"
2019,1,561213,"- Austin, TX: Austin - Bergstrom International"
2019,2,544869,"- Austin, TX: Austin - Bergstrom International"
2019,3,724038,"- Austin, TX: Austin - Bergstrom International"
2019,4,681013,"- Austin, TX: Austin - Bergstrom International"
2019,5,741630,"- Austin, TX: Austin - Bergstrom International"
2019,6,767657,"- Austin, TX: Austin - Bergstrom International"
2019,7,806894,"- Austin, TX: Austin - Bergstrom International"
2019,8,765480,"- Austin, TX: Austin - Bergstrom International"
2019,9,695008,"- Austin, TX: Austin - Bergstrom International"
2019,10,778820,"- Austin, TX: Austin - Bergstrom International"
2019,11,703163,"- Austin, TX: Austin - Bergstrom International"
2019,12,711171,"- Austin, TX: Austin - Bergstrom International"
2020,1,638047,"- Austin, TX: Austin - Bergstrom International"
2020,2,613220,"- Austin, TX: Austin - Bergstrom International"
2020,3,339164,"- Austin, TX: Austin - Bergstrom International"
2020,4,19084,"- Austin, TX: Austin - Bergstrom International"
2020,5,83754,"- Austin, TX: Austin - Bergstrom International"
2020,6,136101,"- Austin, TX: Austin - Bergstrom International"
2020,7,192048,"- Austin, TX: Austin - Bergstrom International"
2020,8,205490,"- Austin, TX: Austin - Bergstrom International"
2020,9,202759,"- Austin, TX: Austin - Bergstrom International"
2020,10,247446,"- Austin, TX: Austin - Bergstrom International"
2020,11,246694,"- Austin, TX: Austin - Bergstrom International"
2020,12,246017,"- Austin, TX: Austin - Bergstrom International"
2021,1,205428,"- Austin, TX: Austin - Bergstrom International"
2021,2,166237,"- Austin, TX: Austin - Bergstrom International"
2021,3,363999,"- Austin, TX: Austin - Bergstrom International"
2021,4,404376,"- Austin, TX: Austin - Bergstrom International"
2021,5,532223,"- Austin, TX: Austin - Bergstrom International"
2021,6,656787,"- Austin, TX: Austin - Bergstrom International"
2021,7,752984,"- Austin, TX: Austin - Bergstrom International"
2021,8,652411,"- Austin, TX: Austin - Bergstrom International"
2021,9,596870,"- Austin, TX: Austin - Bergstrom International"
2021,10,746910,"- Austin, TX: Austin - Bergstrom International"
2021,11,779816,"- Austin, TX: Austin - Bergstrom International"
2021,12,771442,"- Austin, TX: Austin - Bergstrom International"
2022,1,544428,"- Austin, TX: Austin - Bergstrom International"
2022,2,588241,"- Austin, TX: Austin - Bergstrom International"
2022,3,902245,"- Austin, TX: Austin - Bergstrom International"
2022,4,904577,"- Austin, TX: Austin - Bergstrom International"
2022,5,971779,"- Austin, TX: Austin - Bergstrom International"
2022,6,961174,"- Austin, TX: Austin - Bergstrom International"
2022,7,975393,"- Austin, TX: Austin - Bergstrom International"
2022,8,897098,"- Austin, TX: Austin - Bergstrom International"
2022,9,876409,"- Austin, TX: Austin - Bergstrom International"
2022,10,979349,"- Austin, TX: Austin - Bergstrom International"
2022,11,903705,"- Austin, TX: Austin - Bergstrom International"
2022,12,822891,"- Austin, TX: Austin - Bergstrom International"
2023,1,747732,"- Austin, TX: Austin - Bergstrom International"
2023,2,720240,"- Austin, TX: Austin - Bergstrom International"
2023,3,959527,"- Austin, TX: Austin - Bergstrom International"
2023,4,891920,"- Austin, TX: Austin - Bergstrom International"
2023,5,944043,"- Austin, TX: Austin - Bergstrom International"
2023,6,965447,"- Austin, TX: Austin - Bergstrom International"
2023,7,1005813,"- Austin, TX: Austin - Bergstrom International"
2023,8,885324,"- Austin, TX: Austin - Bergstrom International"
2023,9,870963,"- Austin, TX: Austin - Bergstrom International"
2023,10,1007421,"- Austin, TX: Austin - Bergstrom International"
2023,11,935193,"- Austin, TX: Austin - Bergstrom International"
2023,12,864087,"- Austin, TX: Austin - Bergstrom International"
2024,1,741081,"- Austin, TX: Austin - Bergstrom International"
2024,2,717769,"- Austin, TX: Austin - Bergstrom International"
2024,3,947110,"- Austin, TX: Austin - Bergstrom International"
2024,4,908118,"- Austin, TX: Austin - Bergstrom International"
2024,5,990617,"- Austin, TX: Austin - Bergstrom International"
2024,6,969472,"- Austin, TX: Austin - Bergstrom International"
2024,7,1002267,"- Austin, TX: Austin - Bergstrom International"
2002,10,767956,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2002,11,699092,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2002,12,732373,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,1,653783,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,2,559291,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,3,770546,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,4,794927,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,5,853300,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,6,887198,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,7,965455,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,8,950827,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,9,734238,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,10,846962,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,11,789159,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,12,776674,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,1,695548,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,2,707116,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,3,887160,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,4,913281,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,5,929034,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,6,931058,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,7,949839,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,8,933349,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,9,701494,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,10,807841,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,11,775429,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,12,727817,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,1,692852,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,2,639278,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,3,842713,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,4,802690,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,5,866302,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,6,864075,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,7,948431,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,8,935257,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,9,762214,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,10,824926,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,11,809481,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,12,747574,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,1,716626,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,2,679337,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,3,879614,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,4,885134,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,5,933728,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,6,931338,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,7,971923,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,8,959293,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,9,795711,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,10,866291,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,11,833123,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,12,770394,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,1,708999,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,2,657577,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,3,842395,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,4,883793,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,5,932031,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,6,965410,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,7,1006121,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,8,1022302,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,9,833964,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,10,896038,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,11,850083,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,12,788452,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,1,732856,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,2,729009,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,3,920151,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,4,857039,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,5,947721,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,6,931990,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,7,948239,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,8,939496,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,9,745872,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,10,837365,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,11,747583,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,12,750701,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,1,691989,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,2,644278,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,3,848522,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,4,876862,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,5,898437,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,6,930775,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,7,1009292,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,8,988636,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,9,821821,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,10,904141,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,11,832477,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,12,784309,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,1,736375,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,2,564307,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,3,885859,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,4,918832,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,5,955150,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,6,1013805,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,7,1054098,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,8,1045234,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,9,845947,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,10,972507,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,11,894414,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,12,841401,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2011,1,742709,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
