Year,Month,Load Factor,Airport Name
2010,5,76.63,"- Erie, PA: Erie International/Tom Ridge Field"
2010,6,75.81,"- Erie, PA: Erie International/Tom Ridge Field"
2010,7,79.91,"- Erie, PA: Erie International/Tom Ridge Field"
2010,8,81.05,"- Erie, PA: Erie International/Tom Ridge Field"
2010,9,77.57,"- Erie, PA: Erie International/Tom Ridge Field"
2010,10,82.95,"- Erie, PA: Erie International/Tom Ridge Field"
2010,11,78.46,"- Erie, PA: Erie International/Tom Ridge Field"
2010,12,72.76,"- Erie, PA: Erie International/Tom Ridge Field"
2011,1,70.46,"- Erie, PA: Erie International/Tom Ridge Field"
2011,2,70.45,"- Erie, PA: Erie International/Tom Ridge Field"
2011,3,75.91,"- Erie, PA: Erie International/Tom Ridge Field"
2011,4,70.68,"- Erie, PA: Erie International/Tom Ridge Field"
2011,5,77.22,"- Erie, PA: Erie International/Tom Ridge Field"
2011,6,74.58,"- Erie, PA: Erie International/Tom Ridge Field"
2011,7,72.53,"- Erie, PA: Erie International/Tom Ridge Field"
2011,8,73.2,"- Erie, PA: Erie International/Tom Ridge Field"
2011,9,71.87,"- Erie, PA: Erie International/Tom Ridge Field"
2011,10,73.91,"- Erie, PA: Erie International/Tom Ridge Field"
2011,11,75.6,"- Erie, PA: Erie International/Tom Ridge Field"
2011,12,76.69,"- Erie, PA: Erie International/Tom Ridge Field"
2012,1,71.1,"- Erie, PA: Erie International/Tom Ridge Field"
2012,2,70.63,"- Erie, PA: Erie International/Tom Ridge Field"
2012,3,75.6,"- Erie, PA: Erie International/Tom Ridge Field"
2012,4,74.05,"- Erie, PA: Erie International/Tom Ridge Field"
2012,5,79.49,"- Erie, PA: Erie International/Tom Ridge Field"
2012,6,78.11,"- Erie, PA: Erie International/Tom Ridge Field"
2012,7,73.83,"- Erie, PA: Erie International/Tom Ridge Field"
2012,8,76.67,"- Erie, PA: Erie International/Tom Ridge Field"
2012,9,75.67,"- Erie, PA: Erie International/Tom Ridge Field"
2012,10,75.25,"- Erie, PA: Erie International/Tom Ridge Field"
2012,11,75.67,"- Erie, PA: Erie International/Tom Ridge Field"
2012,12,72.49,"- Erie, PA: Erie International/Tom Ridge Field"
2013,1,69.34,"- Erie, PA: Erie International/Tom Ridge Field"
2013,2,71.43,"- Erie, PA: Erie International/Tom Ridge Field"
2013,3,70.59,"- Erie, PA: Erie International/Tom Ridge Field"
2013,4,74.75,"- Erie, PA: Erie International/Tom Ridge Field"
2013,5,76.63,"- Erie, PA: Erie International/Tom Ridge Field"
2013,6,75.62,"- Erie, PA: Erie International/Tom Ridge Field"
2013,7,76.38,"- Erie, PA: Erie International/Tom Ridge Field"
2013,8,79.14,"- Erie, PA: Erie International/Tom Ridge Field"
2013,9,78.78,"- Erie, PA: Erie International/Tom Ridge Field"
2013,10,79.15,"- Erie, PA: Erie International/Tom Ridge Field"
2013,11,77.8,"- Erie, PA: Erie International/Tom Ridge Field"
2013,12,77.43,"- Erie, PA: Erie International/Tom Ridge Field"
2014,1,73.43,"- Erie, PA: Erie International/Tom Ridge Field"
2014,2,73.11,"- Erie, PA: Erie International/Tom Ridge Field"
2014,3,80.03,"- Erie, PA: Erie International/Tom Ridge Field"
2014,4,78.98,"- Erie, PA: Erie International/Tom Ridge Field"
2014,5,80.76,"- Erie, PA: Erie International/Tom Ridge Field"
2014,6,83.69,"- Erie, PA: Erie International/Tom Ridge Field"
2014,7,86.29,"- Erie, PA: Erie International/Tom Ridge Field"
2014,8,82.6,"- Erie, PA: Erie International/Tom Ridge Field"
2014,9,78.64,"- Erie, PA: Erie International/Tom Ridge Field"
2014,10,77.59,"- Erie, PA: Erie International/Tom Ridge Field"
2014,11,82.64,"- Erie, PA: Erie International/Tom Ridge Field"
2014,12,80.27,"- Erie, PA: Erie International/Tom Ridge Field"
2015,1,77.85,"- Erie, PA: Erie International/Tom Ridge Field"
2015,2,76.21,"- Erie, PA: Erie International/Tom Ridge Field"
2015,3,84.77,"- Erie, PA: Erie International/Tom Ridge Field"
2015,4,78.0,"- Erie, PA: Erie International/Tom Ridge Field"
2015,5,82.72,"- Erie, PA: Erie International/Tom Ridge Field"
2015,6,75.0,"- Erie, PA: Erie International/Tom Ridge Field"
2015,7,81.53,"- Erie, PA: Erie International/Tom Ridge Field"
2015,8,81.18,"- Erie, PA: Erie International/Tom Ridge Field"
2015,9,76.58,"- Erie, PA: Erie International/Tom Ridge Field"
2015,10,83.22,"- Erie, PA: Erie International/Tom Ridge Field"
2015,11,81.51,"- Erie, PA: Erie International/Tom Ridge Field"
2015,12,77.78,"- Erie, PA: Erie International/Tom Ridge Field"
2016,1,79.61,"- Erie, PA: Erie International/Tom Ridge Field"
2016,2,75.14,"- Erie, PA: Erie International/Tom Ridge Field"
2016,3,82.96,"- Erie, PA: Erie International/Tom Ridge Field"
2016,4,81.53,"- Erie, PA: Erie International/Tom Ridge Field"
2016,5,81.12,"- Erie, PA: Erie International/Tom Ridge Field"
2016,6,82.82,"- Erie, PA: Erie International/Tom Ridge Field"
2016,7,79.23,"- Erie, PA: Erie International/Tom Ridge Field"
2016,8,83.29,"- Erie, PA: Erie International/Tom Ridge Field"
2016,9,82.67,"- Erie, PA: Erie International/Tom Ridge Field"
2016,10,82.24,"- Erie, PA: Erie International/Tom Ridge Field"
2016,11,84.45,"- Erie, PA: Erie International/Tom Ridge Field"
2016,12,79.01,"- Erie, PA: Erie International/Tom Ridge Field"
2017,1,75.4,"- Erie, PA: Erie International/Tom Ridge Field"
2017,2,76.38,"- Erie, PA: Erie International/Tom Ridge Field"
2017,3,85.07,"- Erie, PA: Erie International/Tom Ridge Field"
2017,4,75.07,"- Erie, PA: Erie International/Tom Ridge Field"
2017,5,72.66,"- Erie, PA: Erie International/Tom Ridge Field"
2017,6,81.63,"- Erie, PA: Erie International/Tom Ridge Field"
2017,7,79.11,"- Erie, PA: Erie International/Tom Ridge Field"
2017,8,82.15,"- Erie, PA: Erie International/Tom Ridge Field"
2017,9,78.23,"- Erie, PA: Erie International/Tom Ridge Field"
2017,10,80.03,"- Erie, PA: Erie International/Tom Ridge Field"
2017,11,80.45,"- Erie, PA: Erie International/Tom Ridge Field"
2017,12,77.84,"- Erie, PA: Erie International/Tom Ridge Field"
2018,1,61.9,"- Erie, PA: Erie International/Tom Ridge Field"
2018,2,69.71,"- Erie, PA: Erie International/Tom Ridge Field"
2018,3,73.65,"- Erie, PA: Erie International/Tom Ridge Field"
2018,4,78.22,"- Erie, PA: Erie International/Tom Ridge Field"
2018,5,82.88,"- Erie, PA: Erie International/Tom Ridge Field"
2018,6,86.0,"- Erie, PA: Erie International/Tom Ridge Field"
2018,7,86.26,"- Erie, PA: Erie International/Tom Ridge Field"
2018,8,88.29,"- Erie, PA: Erie International/Tom Ridge Field"
2018,9,81.28,"- Erie, PA: Erie International/Tom Ridge Field"
2018,10,82.41,"- Erie, PA: Erie International/Tom Ridge Field"
2018,11,83.88,"- Erie, PA: Erie International/Tom Ridge Field"
2018,12,80.04,"- Erie, PA: Erie International/Tom Ridge Field"
2019,1,75.9,"- Erie, PA: Erie International/Tom Ridge Field"
2019,2,78.22,"- Erie, PA: Erie International/Tom Ridge Field"
2019,3,81.11,"- Erie, PA: Erie International/Tom Ridge Field"
2019,4,81.14,"- Erie, PA: Erie International/Tom Ridge Field"
2019,5,82.61,"- Erie, PA: Erie International/Tom Ridge Field"
2019,6,84.83,"- Erie, PA: Erie International/Tom Ridge Field"
2019,7,84.37,"- Erie, PA: Erie International/Tom Ridge Field"
2019,8,86.57,"- Erie, PA: Erie International/Tom Ridge Field"
2019,9,79.82,"- Erie, PA: Erie International/Tom Ridge Field"
2019,10,81.1,"- Erie, PA: Erie International/Tom Ridge Field"
2019,11,86.66,"- Erie, PA: Erie International/Tom Ridge Field"
2019,12,88.17,"- Erie, PA: Erie International/Tom Ridge Field"
2020,1,78.75,"- Erie, PA: Erie International/Tom Ridge Field"
2020,2,82.89,"- Erie, PA: Erie International/Tom Ridge Field"
2020,3,56.14,"- Erie, PA: Erie International/Tom Ridge Field"
2020,4,9.89,"- Erie, PA: Erie International/Tom Ridge Field"
2020,5,38.88,"- Erie, PA: Erie International/Tom Ridge Field"
2020,6,56.65,"- Erie, PA: Erie International/Tom Ridge Field"
2020,7,71.8,"- Erie, PA: Erie International/Tom Ridge Field"
2020,8,80.48,"- Erie, PA: Erie International/Tom Ridge Field"
2020,9,50.56,"- Erie, PA: Erie International/Tom Ridge Field"
2020,10,64.52,"- Erie, PA: Erie International/Tom Ridge Field"
2020,11,57.66,"- Erie, PA: Erie International/Tom Ridge Field"
2020,12,52.93,"- Erie, PA: Erie International/Tom Ridge Field"
2021,1,55.17,"- Erie, PA: Erie International/Tom Ridge Field"
2021,2,58.94,"- Erie, PA: Erie International/Tom Ridge Field"
2021,3,70.65,"- Erie, PA: Erie International/Tom Ridge Field"
2021,4,86.84,"- Erie, PA: Erie International/Tom Ridge Field"
2021,5,87.21,"- Erie, PA: Erie International/Tom Ridge Field"
2021,6,90.38,"- Erie, PA: Erie International/Tom Ridge Field"
2021,7,89.69,"- Erie, PA: Erie International/Tom Ridge Field"
