Popularity,date,Monthly Listeners,artist
82.0,2020-05-20,16913101,SZA
82.0,2020-05-21,16842909,SZA
82.0,2020-05-22,16842909,SZA
82.0,2020-05-23,16805640,SZA
82.0,2020-05-24,16499127,SZA
82.0,2020-05-25,16499127,SZA
82.0,2020-05-26,16348152,SZA
82.0,2020-05-27,16277060,SZA
82.0,2020-05-28,16195120,SZA
82.0,2020-05-29,16115311,SZA
82.0,2020-05-30,16115311,SZA
82.0,2020-05-31,15966278,SZA
82.0,2020-06-01,15924036,SZA
82.0,2020-06-02,15924036,SZA
82.0,2020-06-03,15924036,SZA
82.0,2020-06-04,15851831,SZA
82.0,2020-06-05,15810354,SZA
82.0,2020-06-06,15698714,SZA
82.0,2020-06-07,15698714,SZA
82.0,2020-06-08,15623392,SZA
82.0,2020-06-09,15623392,SZA
82.0,2020-06-10,15617255,SZA
82.0,2020-06-11,15619188,SZA
82.0,2020-06-12,15617339,SZA
82.0,2020-06-13,15589385,SZA
82.0,2020-06-14,15572281,SZA
83.0,2020-06-15,15551490,SZA
83.0,2020-06-16,15557207,SZA
83.0,2020-06-17,15567161,SZA
83.0,2020-06-18,15567161,SZA
83.0,2020-06-19,15567624,SZA
83.0,2020-06-20,15540228,SZA
83.0,2020-06-21,15537514,SZA
83.0,2020-06-22,15537514,SZA
83.0,2020-06-23,15521725,SZA
83.0,2020-06-24,15505809,SZA
83.0,2020-06-25,15502833,SZA
83.0,2020-06-26,15514764,SZA
83.0,2020-06-27,15505085,SZA
83.0,2020-06-28,15497633,SZA
83.0,2020-06-29,15488458,SZA
83.0,2020-06-30,15473481,SZA
83.0,2020-07-01,15467861,SZA
83.0,2020-07-02,15453199,SZA
83.0,2020-07-03,15448540,SZA
83.0,2020-07-04,15446596,SZA
83.0,2020-07-05,15376836,SZA
83.0,2020-07-06,15376836,SZA
83.0,2020-07-07,15333232,SZA
83.0,2020-07-08,15221438,SZA
83.0,2020-07-09,15221438,SZA
83.0,2020-07-10,15107193,SZA
83.0,2020-07-11,15030768,SZA
83.0,2020-07-12,15030768,SZA
83.0,2020-07-13,14963992,SZA
83.0,2020-07-14,14862779,SZA
83.0,2020-07-15,14862779,SZA
83.0,2020-07-16,14807447,SZA
82.0,2020-07-17,14759209,SZA
82.0,2020-07-18,14658171,SZA
81.0,2020-07-19,14607862,SZA
81.0,2020-07-20,14566035,SZA
81.0,2020-07-21,14566035,SZA
81.0,2020-07-22,14526065,SZA
81.0,2020-07-23,14477973,SZA
81.0,2020-07-24,14349185,SZA
81.0,2020-07-25,14349185,SZA
81.0,2020-07-26,14284696,SZA
81.0,2020-07-27,14171623,SZA
81.0,2020-07-28,14133926,SZA
81.0,2020-07-29,14133926,SZA
81.0,2020-07-30,14086469,SZA
81.0,2020-07-31,14029652,SZA
81.0,2020-08-01,13967626,SZA
81.0,2020-08-02,13944917,SZA
81.0,2020-08-03,13935367,SZA
81.0,2020-08-04,13934835,SZA
81.0,2020-08-05,13939429,SZA
81.0,2020-08-06,13932947,SZA
81.0,2020-08-07,13915254,SZA
81.0,2020-08-08,13915254,SZA
81.0,2020-08-09,13961717,SZA
81.0,2020-08-10,13961717,SZA
81.0,2020-08-11,13976967,SZA
81.0,2020-08-12,13977608,SZA
81.0,2020-08-13,13968364,SZA
81.0,2020-08-14,13952692,SZA
81.0,2020-08-15,13942648,SZA
81.0,2020-08-16,13916989,SZA
81.0,2020-08-17,13898665,SZA
81.0,2020-08-18,13884529,SZA
81.0,2020-08-19,13875480,SZA
81.0,2020-08-20,13870624,SZA
81.0,2020-08-21,13852553,SZA
81.0,2020-08-22,13843860,SZA
81.0,2020-08-23,13840650,SZA
81.0,2020-08-24,13840461,SZA
81.0,2020-08-25,13833880,SZA
81.0,2020-08-26,13836413,SZA
81.0,2020-08-27,13842525,SZA
81.0,2020-08-28,13849681,SZA
81.0,2020-08-29,13850040,SZA
81.0,2020-08-30,13846801,SZA
81.0,2020-08-31,13964670,SZA
82.0,2020-09-01,14018815,SZA
82.0,2020-09-02,14045896,SZA
82.0,2020-09-03,14068004,SZA
82.0,2020-09-04,14091985,SZA
82.0,2020-09-05,14112721,SZA
82.0,2020-09-06,14674580,SZA
82.0,2020-09-07,15379971,SZA
82.0,2020-09-08,15379971,SZA
82.0,2020-09-09,15644701,SZA
82.0,2020-09-10,15878310,SZA
83.0,2020-09-11,16087990,SZA
83.0,2020-09-12,16267980,SZA
83.0,2020-09-13,16462686,SZA
83.0,2020-09-14,16634334,SZA
83.0,2020-09-15,16759244,SZA
83.0,2020-09-16,16876569,SZA
83.0,2020-09-17,16982021,SZA
84.0,2020-09-18,17098477,SZA
84.0,2020-09-19,17262885,SZA
84.0,2020-09-20,17262885,SZA
84.0,2020-09-21,17305070,SZA
84.0,2020-09-22,17359258,SZA
84.0,2020-09-23,17381230,SZA
84.0,2020-09-24,17381230,SZA
84.0,2020-09-25,17413211,SZA
84.0,2020-09-26,17482010,SZA
84.0,2020-09-27,17482010,SZA
84.0,2020-09-28,17424294,SZA
84.0,2020-09-29,17424294,SZA
84.0,2020-09-30,17423509,SZA
84.0,2020-10-01,17433933,SZA
84.0,2020-10-02,17440203,SZA
84.0,2020-10-03,17446698,SZA
84.0,2020-10-04,17115751,SZA
84.0,2020-10-05,16842390,SZA
84.0,2020-10-06,16602492,SZA
84.0,2020-10-07,16378963,SZA
84.0,2020-10-08,16197469,SZA
84.0,2020-10-09,16017386,SZA
84.0,2020-10-10,15849884,SZA
84.0,2020-10-11,15686425,SZA
84.0,2020-10-12,15371551,SZA
84.0,2020-10-13,15251305,SZA
84.0,2020-10-14,15251305,SZA
84.0,2020-10-15,15127784,SZA
84.0,2020-10-16,15005081,SZA
84.0,2020-10-17,14861922,SZA
84.0,2020-10-18,14793815,SZA
84.0,2020-10-19,14751521,SZA
84.0,2020-10-20,14736926,SZA
84.0,2020-10-21,14715971,SZA
84.0,2020-10-22,14701025,SZA
84.0,2020-10-23,14679395,SZA
84.0,2020-10-24,14673106,SZA
84.0,2020-10-25,14647255,SZA
84.0,2020-10-26,14615482,SZA
84.0,2020-10-27,14608367,SZA
84.0,2020-10-28,14594571,SZA
84.0,2020-10-29,14569700,SZA
84.0,2020-10-30,14569700,SZA
84.0,2020-10-31,14550400,SZA
84.0,2020-11-01,14526513,SZA
84.0,2020-11-02,14526513,SZA
84.0,2020-11-03,14505493,SZA
84.0,2020-11-04,14498249,SZA
84.0,2020-11-05,14466914,SZA
84.0,2020-11-06,14466914,SZA
84.0,2020-11-07,14444569,SZA
84.0,2020-11-08,14419800,SZA
84.0,2020-11-09,14418796,SZA
84.0,2020-11-10,14415299,SZA
84.0,2020-11-11,14409825,SZA
84.0,2020-11-12,14405393,SZA
84.0,2020-11-13,14386893,SZA
84.0,2020-11-14,14386893,SZA
84.0,2020-11-15,14375094,SZA
84.0,2020-11-16,14370000,SZA
84.0,2020-11-17,14357401,SZA
84.0,2020-11-18,14338358,SZA
84.0,2020-11-19,14320689,SZA
84.0,2020-11-20,14308636,SZA
84.0,2020-11-21,14295740,SZA
84.0,2020-11-22,14278974,SZA
84.0,2020-11-23,14270608,SZA
84.0,2020-11-24,14261744,SZA
84.0,2020-11-25,14251691,SZA
84.0,2020-11-26,14251221,SZA
84.0,2020-11-27,14261379,SZA
84.0,2020-11-28,14258387,SZA
84.0,2020-11-29,14209475,SZA
83.0,2020-11-30,14184294,SZA
83.0,2020-12-01,14175449,SZA
83.0,2020-12-02,14177433,SZA
82.0,2020-12-03,14176128,SZA
82.0,2020-12-04,14233051,SZA
82.0,2020-12-05,14261980,SZA
82.0,2020-12-06,14290003,SZA
82.0,2020-12-07,14312313,SZA
82.0,2020-12-08,14312313,SZA
82.0,2020-12-09,14327187,SZA
82.0,2020-12-10,14345223,SZA
82.0,2020-12-11,14345223,SZA
82.0,2020-12-12,14344170,SZA
82.0,2020-12-13,14313800,SZA
82.0,2020-12-14,14313800,SZA
82.0,2020-12-15,14301259,SZA
82.0,2020-12-16,14309269,SZA
82.0,2020-12-17,14308787,SZA
82.0,2020-12-18,14293160,SZA
82.0,2020-12-19,14272866,SZA
82.0,2020-12-20,14250065,SZA
82.0,2020-12-21,14226963,SZA
82.0,2020-12-22,14204734,SZA
82.0,2020-12-23,14189665,SZA
82.0,2020-12-24,14179907,SZA
82.0,2020-12-25,14156747,SZA
82.0,2020-12-26,14116532,SZA
82.0,2020-12-27,14156783,SZA
82.0,2020-12-28,14216020,SZA
82.0,2020-12-29,14216020,SZA
82.0,2020-12-30,14434832,SZA
83.0,2020-12-31,14573816,SZA
83.0,2021-01-01,14700139,SZA
83.0,2021-01-02,15023311,SZA
83.0,2021-01-03,15333842,SZA
83.0,2021-01-04,15598214,SZA
83.0,2021-01-05,15889233,SZA
84.0,2021-01-06,16252447,SZA
84.0,2021-01-07,16596316,SZA
84.0,2021-01-08,17358247,SZA
85.0,2021-01-09,17875028,SZA
85.0,2021-01-10,17875028,SZA
85.0,2021-01-11,18835695,SZA
85.0,2021-01-12,18835695,SZA
85.0,2021-01-13,19316836,SZA
86.0,2021-01-14,20308589,SZA
86.0,2021-01-15,20308589,SZA
86.0,2021-01-16,20810951,SZA
87.0,2021-01-17,21916912,SZA
87.0,2021-01-18,22392986,SZA
87.0,2021-01-19,22863360,SZA
87.0,2021-01-20,23343904,SZA
87.0,2021-01-21,23815242,SZA
87.0,2021-01-22,23815242,SZA
87.0,2021-01-23,24289765,SZA
88.0,2021-01-24,25269540,SZA
88.0,2021-01-25,25269540,SZA
88.0,2021-01-26,25648866,SZA
88.0,2021-01-27,26007588,SZA
88.0,2021-01-28,26362225,SZA
88.0,2021-01-29,26701984,SZA
88.0,2021-01-30,26892977,SZA
88.0,2021-01-31,27109297,SZA
88.0,2021-02-01,27403968,SZA
88.0,2021-02-02,27627833,SZA
88.0,2021-02-03,27806662,SZA
88.0,2021-02-04,27996252,SZA
88.0,2021-02-05,28174810,SZA
89.0,2021-02-06,28457235,SZA
89.0,2021-02-07,28457235,SZA
89.0,2021-02-08,28575598,SZA
89.0,2021-02-09,28652722,SZA
89.0,2021-02-10,28730498,SZA
89.0,2021-02-11,28798569,SZA
89.0,2021-02-12,28847883,SZA
89.0,2021-02-13,28875966,SZA
89.0,2021-02-14,28873130,SZA
89.0,2021-02-15,28877201,SZA
89.0,2021-02-16,28889872,SZA
89.0,2021-02-17,28834428,SZA
89.0,2021-02-18,28785438,SZA
89.0,2021-02-19,28785438,SZA
89.0,2021-02-20,28665759,SZA
89.0,2021-02-21,28665759,SZA
89.0,2021-02-22,28591824,SZA
89.0,2021-02-23,28591824,SZA
89.0,2021-02-24,28539599,SZA
89.0,2021-02-25,28464448,SZA
89.0,2021-02-26,28398673,SZA
89.0,2021-02-27,28321322,SZA
89.0,2021-02-28,28267939,SZA
89.0,2021-03-01,28221044,SZA
89.0,2021-03-02,28183024,SZA
89.0,2021-03-03,28117067,SZA
89.0,2021-03-04,28117067,SZA
89.0,2021-03-05,28074048,SZA
89.0,2021-03-06,28074048,SZA
89.0,2021-03-07,28074048,SZA
89.0,2021-03-08,27915040,SZA
89.0,2021-03-09,27870143,SZA
89.0,2021-03-10,27821070,SZA
89.0,2021-03-11,27755687,SZA
89.0,2021-03-12,27688083,SZA
89.0,2021-03-13,27610181,SZA
89.0,2021-03-14,27496902,SZA
89.0,2021-03-15,27387140,SZA
89.0,2021-03-16,27121460,SZA
89.0,2021-03-17,27121460,SZA
89.0,2021-03-18,27038570,SZA
89.0,2021-03-19,26941480,SZA
89.0,2021-03-20,26838819,SZA
89.0,2021-03-21,26753218,SZA
88.0,2021-03-22,26644407,SZA
88.0,2021-03-23,26534978,SZA
88.0,2021-03-24,26442046,SZA
88.0,2021-03-25,26365747,SZA
88.0,2021-03-26,26258213,SZA
88.0,2021-03-27,26155444,SZA
88.0,2021-03-28,26030875,SZA
88.0,2021-03-29,25885243,SZA
88.0,2021-03-30,25737718,SZA
88.0,2021-03-31,25655821,SZA
88.0,2021-04-01,25571606,SZA
88.0,2021-04-02,25491637,SZA
88.0,2021-04-03,25413470,SZA
87.0,2021-04-04,25329982,SZA
87.0,2021-04-05,25223446,SZA
87.0,2021-04-06,25138409,SZA
87.0,2021-04-07,25075356,SZA
87.0,2021-04-08,24993740,SZA
87.0,2021-04-09,24918210,SZA
87.0,2021-04-10,24885174,SZA
87.0,2021-04-11,25700804,SZA
87.0,2021-04-12,26741397,SZA
87.0,2021-04-13,26741397,SZA
87.0,2021-04-14,27200509,SZA
88.0,2021-04-15,28084921,SZA
88.0,2021-04-16,28084921,SZA
88.0,2021-04-17,28084921,SZA
88.0,2021-04-18,28084921,SZA
88.0,2021-04-19,935496,SZA
88.0,2021-04-20,30263347,SZA
88.0,2021-04-21,30263347,SZA
88.0,2021-04-22,30633311,SZA
89.0,2021-04-23,30993852,SZA
89.0,2021-04-24,31352786,SZA
89.0,2021-04-25,31789004,SZA
89.0,2021-04-26,32688812,SZA
89.0,2021-04-27,32688812,SZA
89.0,2021-04-28,33069397,SZA
89.0,2021-04-29,33450702,SZA
89.0,2021-04-30,33828819,SZA
89.0,2021-05-01,34236523,SZA
90.0,2021-05-02,34771775,SZA
90.0,2021-05-03,35329781,SZA
90.0,2021-05-04,35778149,SZA
90.0,2021-05-05,36202507,SZA
90.0,2021-05-06,36655774,SZA
90.0,2021-05-07,37119069,SZA
90.0,2021-05-08,37585105,SZA
90.0,2021-05-09,37703367,SZA
90.0,2021-05-10,38110102,SZA
91.0,2021-05-11,38110102,SZA
91.0,2021-05-12,38271400,SZA
91.0,2021-05-13,38489030,SZA
91.0,2021-05-14,38719867,SZA
91.0,2021-05-15,38929969,SZA
91.0,2021-05-16,39513245,SZA
91.0,2021-05-17,39513245,SZA
91.0,2021-05-18,39749859,SZA
91.0,2021-05-19,40225574,SZA
91.0,2021-05-20,40225574,SZA
91.0,2021-05-21,40429991,SZA
91.0,2021-05-22,40612664,SZA
92.0,2021-05-23,40612664,SZA
92.0,2021-05-24,40968905,SZA
92.0,2021-05-25,41112418,SZA
92.0,2021-05-26,41390678,SZA
92.0,2021-05-27,41390678,SZA
92.0,2021-05-28,41636782,SZA
92.0,2021-05-29,41636782,SZA
92.0,2021-05-30,41729197,SZA
92.0,2021-05-31,41948595,SZA
92.0,2021-06-01,41948595,SZA
92.0,2021-06-02,42070985,SZA
91.0,2021-06-03,42266044,SZA
91.0,2021-06-04,42350655,SZA
91.0,2021-06-05,42425770,SZA
91.0,2021-06-06,42504298,SZA
91.0,2021-06-07,42588583,SZA
91.0,2021-06-08,42646131,SZA
91.0,2021-06-09,42646131,SZA
91.0,2021-06-10,42679599,SZA
91.0,2021-06-11,42688511,SZA
90.0,2021-06-12,42700174,SZA
90.0,2021-06-13,42669106,SZA
90.0,2021-06-14,42669106,SZA
90.0,2021-06-15,42653264,SZA
90.0,2021-06-16,42653264,SZA
90.0,2021-06-17,42673195,SZA
90.0,2021-06-18,42673195,SZA
90.0,2021-06-19,42731011,SZA
90.0,2021-06-20,42702065,SZA
90.0,2021-06-21,42698478,SZA
90.0,2021-06-22,42671745,SZA
90.0,2021-06-23,42650693,SZA
90.0,2021-06-24,42658127,SZA
90.0,2021-06-25,42701560,SZA
90.0,2021-06-26,42707778,SZA
90.0,2021-06-27,42955582,SZA
90.0,2021-06-28,42973630,SZA
90.0,2021-06-29,42973630,SZA
90.0,2021-06-30,42995680,SZA
90.0,2021-07-01,42983638,SZA
90.0,2021-07-02,42969925,SZA
90.0,2021-07-03,42956600,SZA
90.0,2021-07-04,42908128,SZA
90.0,2021-07-05,42953282,SZA
90.0,2021-07-06,42953282,SZA
90.0,2021-07-07,43002255,SZA
90.0,2021-07-08,43001550,SZA
90.0,2021-07-09,42970127,SZA
90.0,2021-07-10,42946668,SZA
90.0,2021-07-11,42916258,SZA
90.0,2021-07-12,42765349,SZA
90.0,2021-07-13,42743931,SZA
90.0,2021-07-14,42743931,SZA
90.0,2021-07-15,42709508,SZA
90.0,2021-07-16,42675066,SZA
90.0,2021-07-17,42615231,SZA
90.0,2021-07-18,42616756,SZA
90.0,2021-07-19,42626368,SZA
90.0,2021-07-20,42626368,SZA
90.0,2021-07-21,42651579,SZA
90.0,2021-07-22,42663698,SZA
90.0,2021-07-23,42651004,SZA
90.0,2021-07-24,42646489,SZA
90.0,2021-07-25,42463548,SZA
90.0,2021-07-26,42398404,SZA
90.0,2021-07-27,42354970,SZA
90.0,2021-07-28,42354970,SZA
90.0,2021-07-29,42349137,SZA
90.0,2021-07-30,42321242,SZA
90.0,2021-07-31,42297851,SZA
90.0,2021-08-01,42346658,SZA
90.0,2021-08-02,42346658,SZA
90.0,2021-08-03,42237756,SZA
90.0,2021-08-04,42155212,SZA
90.0,2021-08-05,42125258,SZA
90.0,2021-08-06,42111377,SZA
90.0,2021-08-07,42065751,SZA
90.0,2021-08-08,42065751,SZA
90.0,2021-08-09,42020778,SZA
90.0,2021-08-10,42028152,SZA
90.0,2021-08-11,42028152,SZA
90.0,2021-08-12,41989984,SZA
90.0,2021-08-13,41976315,SZA
90.0,2021-08-14,41905930,SZA
90.0,2021-08-15,41905930,SZA
90.0,2021-08-16,41811361,SZA
90.0,2021-08-17,41730703,SZA
90.0,2021-08-18,41612828,SZA
90.0,2021-08-19,41612828,SZA
90.0,2021-08-20,41406229,SZA
90.0,2021-08-21,41406229,SZA
90.0,2021-08-22,41273477,SZA
90.0,2021-08-23,41166649,SZA
89.0,2021-08-24,40994235,SZA
89.0,2021-08-25,40994235,SZA
89.0,2021-08-26,40943853,SZA
89.0,2021-08-27,40791416,SZA
89.0,2021-08-28,40644416,SZA
89.0,2021-08-29,40644416,SZA
89.0,2021-08-30,40513996,SZA
89.0,2021-08-31,40411007,SZA
89.0,2021-09-01,40307209,SZA
89.0,2021-09-02,40065783,SZA
89.0,2021-09-03,40065783,SZA
89.0,2021-09-04,39822119,SZA
89.0,2021-09-05,39822119,SZA
89.0,2021-09-06,39680149,SZA
87.0,2021-09-07,39528777,SZA
87.0,2021-09-08,39306717,SZA
87.0,2021-09-09,39306717,SZA
87.0,2021-09-10,39159764,SZA
86.0,2021-09-11,38982516,SZA
86.0,2021-09-12,38937064,SZA
86.0,2021-09-13,38706547,SZA
86.0,2021-09-14,38706547,SZA
86.0,2021-09-15,38612249,SZA
86.0,2021-09-16,38517784,SZA
86.0,2021-09-17,38337261,SZA
86.0,2021-09-18,38337261,SZA
86.0,2021-09-19,38227725,SZA
86.0,2021-09-20,38136542,SZA
86.0,2021-09-21,37931287,SZA
86.0,2021-09-22,37802225,SZA
86.0,2021-09-23,37802225,SZA
86.0,2021-09-24,37532390,SZA
86.0,2021-09-25,37532390,SZA
86.0,2021-09-26,37436261,SZA
86.0,2021-09-27,37339345,SZA
86.0,2021-09-28,37230269,SZA
86.0,2021-09-29,37152686,SZA
86.0,2021-09-30,37013778,SZA
86.0,2021-10-01,37013778,SZA
86.0,2021-10-02,37007458,SZA
86.0,2021-10-03,37156396,SZA
86.0,2021-10-04,37156396,SZA
86.0,2021-10-05,37170072,SZA
86.0,2021-10-06,37142156,SZA
86.0,2021-10-07,37162679,SZA
86.0,2021-10-08,37186974,SZA
86.0,2021-10-09,37131769,SZA
86.0,2021-10-10,37131769,SZA
86.0,2021-10-11,37008958,SZA
86.0,2021-10-12,37008958,SZA
86.0,2021-10-13,36911605,SZA
87.0,2021-10-14,36911605,SZA
87.0,2021-10-15,36860756,SZA
87.0,2021-10-16,36794927,SZA
87.0,2021-10-17,36722179,SZA
87.0,2021-10-18,36648724,SZA
87.0,2021-10-19,36568311,SZA
87.0,2021-10-20,36507991,SZA
87.0,2021-10-21,36427029,SZA
87.0,2021-10-22,36363737,SZA
87.0,2021-10-23,36296762,SZA
87.0,2021-10-24,36296762,SZA
87.0,2021-10-25,36191474,SZA
87.0,2021-10-26,36183732,SZA
87.0,2021-10-27,36157289,SZA
87.0,2021-10-28,36157289,SZA
87.0,2021-10-29,36118976,SZA
87.0,2021-10-30,35872088,SZA
87.0,2021-10-31,35782155,SZA
87.0,2021-11-01,35782155,SZA
87.0,2021-11-02,35780119,SZA
87.0,2021-11-03,35705997,SZA
87.0,2021-11-04,35599049,SZA
87.0,2021-11-05,35469156,SZA
87.0,2021-11-06,35349373,SZA
87.0,2021-11-07,35806564,SZA
87.0,2021-11-08,35739925,SZA
87.0,2021-11-09,35806564,SZA
88.0,2021-11-10,35873717,SZA
88.0,2021-11-11,35920477,SZA
88.0,2021-11-12,36015154,SZA
88.0,2021-11-13,36119690,SZA
88.0,2021-11-14,36119690,SZA
88.0,2021-11-15,36127827,SZA
88.0,2021-11-16,36111791,SZA
87.0,2021-11-17,36076019,SZA
87.0,2021-11-18,36076019,SZA
87.0,2021-11-19,36069794,SZA
87.0,2021-11-20,36041611,SZA
86.0,2021-11-21,36000170,SZA
86.0,2021-11-22,35938350,SZA
86.0,2021-11-23,35938350,SZA
86.0,2021-11-24,35917361,SZA
86.0,2021-11-25,35917361,SZA
86.0,2021-11-26,35942679,SZA
86.0,2021-11-27,35922703,SZA
86.0,2021-11-28,35830968,SZA
86.0,2021-11-29,35711222,SZA
86.0,2021-11-30,35561742,SZA
86.0,2021-12-01,35514254,SZA
86.0,2021-12-02,35500498,SZA
86.0,2021-12-03,35599823,SZA
86.0,2021-12-04,35829659,SZA
86.0,2021-12-05,35992938,SZA
87.0,2021-12-06,36318868,SZA
87.0,2021-12-07,36318868,SZA
87.0,2021-12-08,36434382,SZA
87.0,2021-12-09,36586464,SZA
87.0,2021-12-10,36700630,SZA
88.0,2021-12-11,36944549,SZA
88.0,2021-12-12,37124420,SZA
88.0,2021-12-13,37124420,SZA
88.0,2021-12-14,37253377,SZA
88.0,2021-12-15,37412381,SZA
88.0,2021-12-16,37742203,SZA
88.0,2021-12-17,37855823,SZA
88.0,2021-12-18,37855823,SZA
88.0,2021-12-19,37980716,SZA
88.0,2021-12-20,38079852,SZA
88.0,2021-12-21,38265856,SZA
88.0,2021-12-22,38265856,SZA
89.0,2021-12-23,38396614,SZA
89.0,2021-12-24,38396614,SZA
89.0,2021-12-25,38505000,SZA
89.0,2021-12-26,38582717,SZA
89.0,2021-12-27,38582717,SZA
89.0,2021-12-28,38843461,SZA
89.0,2021-12-29,39073605,SZA
89.0,2021-12-30,39073605,SZA
89.0,2021-12-31,39246971,SZA
89.0,2022-01-01,39375837,SZA
89.0,2022-01-02,39926218,SZA
89.0,2022-01-03,39877233,SZA
89.0,2022-01-04,39871957,SZA
89.0,2022-01-05,39860005,SZA
89.0,2022-01-06,39834427,SZA
89.0,2022-01-07,39834427,SZA
89.0,2022-01-08,39789083,SZA
89.0,2022-01-09,39752656,SZA
89.0,2022-01-10,39708892,SZA
89.0,2022-01-11,39674400,SZA
89.0,2022-01-12,39648351,SZA
89.0,2022-01-13,39531737,SZA
89.0,2022-01-14,39531737,SZA
89.0,2022-01-15,39477534,SZA
89.0,2022-01-16,39422405,SZA
89.0,2022-01-17,39413024,SZA
89.0,2022-01-18,39387225,SZA
89.0,2022-01-19,39387225,SZA
89.0,2022-01-20,39387225,SZA
88.0,2022-01-21,39333515,SZA
88.0,2022-01-22,39273748,SZA
88.0,2022-01-23,39391862,SZA
88.0,2022-01-24,39406864,SZA
88.0,2022-01-25,39343208,SZA
88.0,2022-01-26,39212548,SZA
88.0,2022-01-27,39089542,SZA
88.0,2022-01-28,38917655,SZA
88.0,2022-01-29,38917655,SZA
88.0,2022-01-30,38072030,SZA
88.0,2022-01-31,38072030,SZA
88.0,2022-02-01,37996975,SZA
89.0,2022-02-02,37797999,SZA
89.0,2022-02-03,37797999,SZA
89.0,2022-02-04,37623285,SZA
89.0,2022-02-05,37623285,SZA
89.0,2022-02-06,37506873,SZA
89.0,2022-02-07,37410736,SZA
89.0,2022-02-08,37261148,SZA
89.0,2022-02-09,37261148,SZA
89.0,2022-02-10,37180498,SZA
89.0,2022-02-11,37114981,SZA
89.0,2022-02-12,37114981,SZA
89.0,2022-02-13,36988484,SZA
89.0,2022-02-14,36948298,SZA
88.0,2022-02-15,36914078,SZA
88.0,2022-02-16,36922757,SZA
88.0,2022-02-17,36894284,SZA
88.0,2022-02-18,36798298,SZA
88.0,2022-02-19,36798298,SZA
88.0,2022-02-20,36726680,SZA
88.0,2022-02-21,36642912,SZA
88.0,2022-02-22,36549377,SZA
88.0,2022-02-23,36398637,SZA
88.0,2022-02-24,36398637,SZA
88.0,2022-02-25,36305045,SZA
88.0,2022-02-26,36183568,SZA
88.0,2022-02-27,35919608,SZA
88.0,2022-02-28,35919608,SZA
88.0,2022-03-01,35815749,SZA
88.0,2022-03-02,35734426,SZA
88.0,2022-03-03,35544844,SZA
88.0,2022-03-04,35544844,SZA
88.0,2022-03-05,35460780,SZA
88.0,2022-03-06,35298791,SZA
88.0,2022-03-07,35207109,SZA
88.0,2022-03-08,35207109,SZA
88.0,2022-03-09,35157239,SZA
88.0,2022-03-10,34975494,SZA
88.0,2022-03-11,34975494,SZA
88.0,2022-03-12,34894061,SZA
88.0,2022-03-13,34764380,SZA
88.0,2022-03-14,34623923,SZA
87.0,2022-03-15,34506452,SZA
87.0,2022-03-16,34355775,SZA
87.0,2022-03-17,34227321,SZA
87.0,2022-03-18,34018014,SZA
87.0,2022-03-19,34018014,SZA
87.0,2022-03-20,33850300,SZA
87.0,2022-03-21,33773496,SZA
87.0,2022-03-22,33710093,SZA
87.0,2022-03-23,33710093,SZA
87.0,2022-03-24,33648191,SZA
87.0,2022-03-25,33559417,SZA
87.0,2022-03-26,33559417,SZA
87.0,2022-03-27,33741028,SZA
87.0,2022-03-28,33744200,SZA
87.0,2022-03-29,33737433,SZA
87.0,2022-03-30,33737433,SZA
87.0,2022-03-31,33738828,SZA
87.0,2022-04-01,33711885,SZA
87.0,2022-04-02,33711885,SZA
87.0,2022-04-03,33686193,SZA
87.0,2022-04-04,33636136,SZA
87.0,2022-04-05,33636136,SZA
87.0,2022-04-06,33625108,SZA
87.0,2022-04-07,33625108,SZA
87.0,2022-04-08,33625108,SZA
87.0,2022-04-09,33652345,SZA
87.0,2022-04-10,33652345,SZA
87.0,2022-04-11,33652345,SZA
87.0,2022-04-12,33652345,SZA
87.0,2022-04-13,33652345,SZA
87.0,2022-04-14,33652345,SZA
87.0,2022-04-15,33652345,SZA
87.0,2022-04-16,33672018,SZA
87.0,2022-04-17,33672018,SZA
87.0,2022-04-18,33672018,SZA
87.0,2022-04-19,33672018,SZA
87.0,2022-04-20,33672018,SZA
87.0,2022-04-21,33672018,SZA
87.0,2022-04-22,33672018,SZA
87.0,2022-04-23,33715659,SZA
87.0,2022-04-24,33715659,SZA
87.0,2022-04-25,33715659,SZA
87.0,2022-04-26,33715659,SZA
87.0,2022-04-27,33715659,SZA
87.0,2022-04-28,33715659,SZA
87.0,2022-04-29,33715659,SZA
87.0,2022-04-30,33098153,SZA
87.0,2022-05-01,33098153,SZA
87.0,2022-05-02,33098153,SZA
87.0,2022-05-03,33098153,SZA
87.0,2022-05-04,33098153,SZA
87.0,2022-05-05,33098153,SZA
87.0,2022-05-06,33098153,SZA
87.0,2022-05-07,32588881,SZA
87.0,2022-05-08,32588881,SZA
87.0,2022-05-09,32588881,SZA
87.0,2022-05-10,32588881,SZA
87.0,2022-05-11,32588881,SZA
87.0,2022-05-12,32588881,SZA
87.0,2022-05-13,32588881,SZA
83.0,2022-05-14,32238933,SZA
83.0,2022-05-15,32238933,SZA
83.0,2022-05-16,32238933,SZA
83.0,2022-05-17,32238933,SZA
83.0,2022-05-18,32238933,SZA
83.0,2022-05-19,32238933,SZA
83.0,2022-05-20,32238933,SZA
82.0,2022-05-21,31859193,SZA
82.0,2022-05-22,31859193,SZA
82.0,2022-05-23,31859193,SZA
82.0,2022-05-24,31859193,SZA
